MOL_FORMULA	NUM_REPEATS	EXACT_MASS	NUM_CARBONS	ISOTOPE_2	ISOTOPE_3	ISOTOPE_4	ISOTOPE_5	ISOTOPE_6
C4H10S2	6	122.02239232	4	0.04326291317092893	0.09038238702201623	0.003910205361914781	0.0020422439709493812	
C3H2N6	2	122.034094064	3	0.03244718487819671				
C7H6O2	9	122.036779432	7	0.07571009804912567	0.004109987269063825			
C4H10O2S	2	122.04015056	4	0.04326291317092896	0.045191193511008115	0.0019551026809573923		
C6H6N2O	8	122.048012812	6	0.06489436975639341	0.002054993634531912			
C4H10O4	3	122.05790879999999	4	0.04326291317092894	0.008219974538127648			
C8H10O	22	122.07316494	8	0.08652582634185788	0.003275439398061839			
C7H10N2	28	122.08439831999999	7	0.07571009804912567	0.0024565795485463815			
C9H14	2	122.109550448	9	0.09734155463459009	0.004211279226079506			
C6H5NO2	5	123.0320284	6	0.06489436975639341	0.004109987269063825			
C3H9NO2S	2	123.035399528	3	0.03244718487819672	0.04519119351100811	0.001466327010718044		
C5H5N3O	3	123.04326178	5	0.054078641463661176	0.0020549936345319124			
C7H9NO	29	123.068413908	7	0.07571009804912565	0.0024565795485463793			
C6H9N3	26	123.079647288	6	0.06489436975639343	0.001754699677533128			
C8H13N	4	123.10479941599999	8	0.08652582634185785	0.0032754393980618385			
C3H8OS2	3	124.001656876	3	0.0324471848781967	0.09038238702201622	0.002932654021436087	0.002042243970949381	
C5H4N2S	6	124.009519128	5	0.054078641463661176	0.04519119351100811	0.002443878351196739		
C3H8O3S	4	124.01941511599999	3	0.0324471848781967	0.04519119351100811	0.0014663270107180435		
C5H4N2O2	6	124.027277368	5	0.05407864146366117	0.004109987269063826			
C3H9O3P	4	124.02893077799999	3	0.03244718487819671	0.006164980903595738			
C2H8N2O2S	2	124.030648496	2	0.02163145658546447	0.045191193511008115			
C7H8S	3	124.034671256	7	0.07571009804912562	0.04519119351100811	0.003421429691675435		
C7H8O2	22	124.052429496	7	0.07571009804912562	0.004109987269063824			
C6H8N2O	18	124.063662876	6	0.06489436975639341	0.002054993634531913			
C5H8N4	5	124.07489625599999	5	0.05407864146366119	0.0011697997850220855			
C8H12O	21	124.088815004	8	0.08652582634185789	0.0032754393980618393			
C7H12N2	5	124.10004838399999	7	0.07571009804912567	0.0024565795485463815			
C9H16	6	124.12520051199999	9	0.09734155463459009	0.004211279226079507			
C2H7NO3S	4	125.01466408399999	2	0.02163145658546448	0.04519119351100813			
C2H8NO3P	2	125.02417974599999	2	0.02163145658546446	0.006164980903595737			
C6H7NS	6	125.029920224	6	0.06489436975639341	0.045191193511008095	0.0029326540214360862		
C6H7NO2	12	125.047678464	6	0.06489436975639343	0.004109987269063826			
C5H7N3O	7	125.058911844	5	0.054078641463661176	0.002054993634531913			
C4H7N5	3	125.070145224	4	0.043262913170928945				
C7H11NO	16	125.084063972	7	0.07571009804912562	0.0024565795485463815			
C6H11N3	13	125.09529735199999	6	0.06489436975639344	0.0017546996775331283			
C8H15N	5	125.12044947999999	8	0.08652582634185792	0.00327543939806184			
C2H6O4S	2	125.998679672	2	0.02163145658546447	0.04519119351100811			
C2H7O4P	3	126.00819533399999	2	0.021631456585464472	0.008219974538127651			
C6H6OS	4	126.013935812	6	0.06489436975639343	0.04519119351100813	0.002932654021436087		
C5H6N2S	6	126.02516919199999	5	0.054078641463661176	0.045191193511008115	0.002443878351196739		
C6H6O3	14	126.03169405199999	6	0.06489436975639341	0.006164980903595739			
C5H6N2O2	10	126.042927432	5	0.05407864146366117	0.004109987269063823			
C7H10S	2	126.05032132	7	0.07571009804912562	0.04519119351100809	0.003421429691675433		
C4H6N4O	4	126.05416081199999	4	0.04326291317092896	0.002054993634531913			
C7H10O2	25	126.06807956	7	0.07571009804912565	0.004109987269063825			
C6H10N2O	4	126.07931294	6	0.06489436975639343	0.002054993634531912			
C8H14O	46	126.104465068	8	0.08652582634185785	0.003275439398061838			
C7H14N2	10	126.11569844799999	7	0.07571009804912562	0.002456579548546379			
C9H18	21	126.14085057599999	9	0.09734155463459013	0.004211279226079508			
I	3	126.904473	0					
[I]-	3	126.904473	0					
C5H5NOS	6	127.00918478	5	0.05407864146366116	0.0451911935110081	0.0024438783511967375		
C5H5NO3	4	127.02694301999999	5	0.05407864146366117	0.006164980903595735			
C4H5N3O2	12	127.0381764	4	0.04326291317092893	0.004109987269063826			
C9H5N	2	127.04219916	9	0.09734155463459013	0.0042112792260795085			
C6H9NS	10	127.045570288	6	0.06489436975639343	0.04519119351100812	0.002932654021436088		
C6H9NO2	15	127.063328528	6	0.06489436975639339	0.004109987269063823			
C7H13NO	14	127.099714036	7	0.07571009804912565	0.0024565795485463793			
C6H13N3	2	127.11094741599999	6	0.06489436975639346	0.0017546996775331287			
C8H17N	8	127.13609954399999	8	0.08652582634185785	0.003275439398061838			
C4H4N2OS	3	128.004433748	4	0.04326291317092893	0.04519119351100811	0.0019551026809573905		
C5H4O4	3	128.010958608	5	0.05407864146366117	0.008219974538127651			
C4H4N2O3	4	128.022191988	4	0.04326291317092894	0.006164980903595738			
C6H8OS	8	128.029585876	6	0.0648943697563934	0.045191193511008095	0.002932654021436086		
C3H4N4O2	5	128.033425368	3	0.03244718487819671	0.004109987269063825			
C5H8N2S	3	128.040819256	5	0.054078641463661155	0.045191193511008115	0.002443878351196738		
C6H8O3	19	128.04734411599998	6	0.0648943697563934	0.006164980903595738			
C5H8N2O2	10	128.058577496	5	0.05407864146366115	0.004109987269063825			
C10H8	2	128.062600256	10	0.10815728292732237	0.005264099032599384			
C7H12O2	46	128.083729624	7	0.07571009804912562	0.004109987269063824			
C6H12N2O	19	128.094963004	6	0.06489436975639334	0.0020549936345319124			
C8H16O	42	128.120115132	8	0.08652582634185786	0.0032754393980618385			
C7H16N2	13	128.131348512	7	0.07571009804912562	0.0024565795485463793			
C9H20	16	128.15650064	9	0.09734155463459013	0.0042112792260795085			
C4H3NO2S	2	128.988449336	4	0.043262913170928945	0.04519119351100812	0.0019551026809573914		
C4H3NO4	2	129.006207576	4	0.043262913170928924	0.008219974538127648			
C5H7NOS	7	129.024834844	5	0.05407864146366118	0.04519119351100812	0.00244387835119674		
C4H7N3S	2	129.036068224	4	0.04326291317092894	0.045191193511008095	0.00195510268095739		
C5H7NO3	12	129.042593084	5	0.05407864146366119	0.006164980903595737			
C4H7N3O2	3	129.053826464	4	0.043262913170928945	0.004109987269063826			
C9H7N	4	129.057849224	9	0.09734155463459007	0.004211279226079506			
C6H11NS	6	129.061220352	6	0.06489436975639343	0.0451911935110081	0.002932654021436086		
C6H11NO2	32	129.078978592	6	0.06489436975639343	0.004109987269063825			
C5H11N3O	3	129.090211972	5	0.05407864146366116	0.002054993634531912			
C7H15NO	11	129.1153641	7	0.07571009804912561	0.0024565795485463806			
C6H15N3	2	129.12659748	6	0.06489436975639337	0.0017546996775331277			
C8H19N	6	129.151749608	8	0.08652582634185786	0.0032754393980618385			
C3H2N2O2S	2	129.983698304	3	0.03244718487819671	0.045191193511008115	0.0014663270107180433		
C5H6S2	4	129.991092192	5	0.05407864146366117	0.09038238702201622	0.004887756702393477	0.0020422439709493812	
C4H6N2OS	2	130.020083812	4	0.043262913170928945	0.04519119351100812	0.001955102680957392		
C5H6O4	11	130.026608672	5	0.05407864146366117	0.00821997453812765			
C3H6N4S	2	130.031317192	3	0.03244718487819671	0.045191193511008115	0.0014663270107180435		
C4H6N2O3	2	130.03784205199997	4	0.04326291317092896	0.006164980903595737			
C6H10OS	3	130.04523594	6	0.06489436975639341	0.04519119351100812	0.0029326540214360867		
C8H6N2	7	130.053098192	8	0.08652582634185788	0.0032754393980618398			
C5H10N2S	5	130.05646932	5	0.05407864146366119	0.045191193511008115	0.0024438783511967397		
C6H10O3	33	130.06299417999998	6	0.0648943697563934	0.006164980903595739			
C5H10N2O2	9	130.07422756	5	0.05407864146366116	0.004109987269063825			
C10H10	3	130.07825032	10	0.10815728292732237	0.005264099032599384			
C7H14O2	38	130.099379688	7	0.07571009804912562	0.004109987269063824			
C6H14N2O	14	130.110613068	6	0.0648943697563934	0.0020549936345319116			
C5H14N4	2	130.12184644799999	5	0.054078641463661176	0.0011697997850220851			
C8H18O	25	130.135765196	8	0.08652582634185788	0.003275439398061838			
C7H18N2	4	130.146998576	7	0.07571009804912562	0.0024565795485463806			
C4H5NO4	2	131.02185764	4	0.04326291317092894	0.008219974538127651			
C8H5NO	2	131.03711378	8	0.08652582634185785	0.0032754393980618398			
C7H5N3	3	131.04834716	7	0.07571009804912565	0.0024565795485463793			
C5H9NO3	26	131.058243148	5	0.05407864146366119	0.006164980903595738			
C4H9N3O2	5	131.069476528	4	0.04326291317092892	0.004109987269063827			
C9H9N	7	131.073499288	9	0.09734155463459014	0.0042112792260795085			
C6H13NS	3	131.076870416	6	0.06489436975639343	0.0451911935110081	0.002932654021436086		
C6H13NO2	44	131.094628656	6	0.06489436975639343	0.004109987269063825			
C5H13N3O	4	131.105862036	5	0.054078641463661176	0.0020549936345319124			
C4H4O5	2	132.005873228	4	0.04326291317092893	0.010274968172659561			
C5H8S2	3	132.006742256	5	0.05407864146366118	0.09038238702201618	0.004887756702393478	0.002042243970949381	
C5H8O2S	2	132.024500496	5	0.054078641463661176	0.04519119351100811	0.002443878351196739		
C5H8O4	15	132.042258736	5	0.05407864146366117	0.008219974538127646			
C6H4N4	2	132.043596128	6	0.06489436975639343	0.0017546996775331287			
C4H8N2O3	11	132.053492116	4	0.04326291317092894	0.006164980903595736			
C9H8O	13	132.057514876	9	0.09734155463459013	0.0042112792260795085			
C6H12OS	7	132.060886004	6	0.06489436975639343	0.045191193511008115	0.0029326540214360875		
C8H8N2	26	132.068748256	8	0.08652582634185788	0.003275439398061839			
C5H12N2S	3	132.072119384	5	0.05407864146366117	0.0451911935110081	0.0024438783511967384		
C6H12O3	38	132.07864424399997	6	0.06489436975639337	0.006164980903595739			
C5H12N2O2	9	132.089877624	5	0.054078641463661176	0.004109987269063825			
C10H12	4	132.093900384	10	0.10815728292732235	0.0052640990325993845			
C7H16S	2	132.097271512	7	0.07571009804912562	0.045191193511008115	0.0034214296916754345		
C4H12N4O	2	132.101111004	4	0.04326291317092894	0.0020549936345319133			
C7H16O2	4	132.115029752	7	0.07571009804912562	0.004109987269063825			
C3H3NOS2	2	132.965605716	3	0.032447184878196714	0.09038238702201626	0.002932654021436087	0.002042243970949383	
C4H7NS2	2	133.001991224	4	0.043262913170928924	0.09038238702201622	0.003910205361914781	0.0020422439709493812	
C4H7NO2S	5	133.019749464	4	0.043262913170928945	0.04519119351100811	0.0019551026809573914		
C4H7NO4	4	133.037507704	4	0.04326291317092893	0.008219974538127648			
C8H7NO	16	133.052763844	8	0.08652582634185789	0.0032754393980618393			
C5H11NOS	3	133.056134972	5	0.05407864146366116	0.0451911935110081	0.0024438783511967384		
C7H7N3	20	133.063997224	7	0.07571009804912562	0.0024565795485463784			
C5H11NO3	17	133.073893212	5	0.054078641463661176	0.006164980903595738			
C4H11N3O2	2	133.085126592	4	0.04326291317092896	0.004109987269063825			
C9H11N	12	133.089149352	9	0.09734155463459016	0.00421127922607951			
C6H15NO2	10	133.11027872	6	0.06489436975639341	0.004109987269063823			
C3H2S3	2	133.931863064	3	0.032447184878196714	0.13557358053302435	0.004398981032154131	0.006126731912848145	
C8H6S	2	134.019021192	8	0.08652582634185788	0.0451911935110081	0.003910205361914781		
C4H6O5	5	134.02152329199998	4	0.04326291317092894	0.010274968172659561			
C5H10S2	4	134.02239232	5	0.05407864146366117	0.09038238702201622	0.004887756702393477	0.002042243970949381	
C3H6N2O4	2	134.032756672	3	0.032447184878196714	0.008219974538127653			
C8H6O2	8	134.036779432	8	0.08652582634185785	0.004109987269063823			
C5H10O2S	10	134.04015056	5	0.05407864146366117	0.045191193511008136	0.0024438783511967405		
C7H6N2O	8	134.048012812	7	0.07571009804912562	0.0024565795485463793			
C5H10O4	16	134.0579088	5	0.054078641463661176	0.008219974538127648			
C6H6N4	14	134.059246192	6	0.0648943697563934	0.0017546996775331283			
C4H10N2O3	3	134.06914217999997	4	0.04326291317092894	0.006164980903595737			
C9H10O	23	134.07316494	9	0.09734155463459017	0.004211279226079506			
C6H14OS	8	134.076536068	6	0.06489436975639341	0.04519119351100811	0.0029326540214360867		
C8H10N2	17	134.08439832	8	0.08652582634185783	0.003275439398061838			
C6H14O3	6	134.094294308	6	0.06489436975639343	0.006164980903595738			
C10H14	16	134.109550448	10	0.10815728292732235	0.0052640990325993845			
C7H5NS	6	135.01427016	7	0.07571009804912565	0.04519119351100811	0.0034214296916754345		
C3H5NO5	2	135.01677225999998	3	0.032447184878196686	0.010274968172659561			
C7H5NO2	5	135.0320284	7	0.07571009804912568	0.004109987269063825			
C4H9NO2S	12	135.035399528	4	0.043262913170928945	0.045191193511008115	0.001955102680957391		
C6H5N3O	6	135.04326178	6	0.06489436975639343	0.0020549936345319124			
C5H5N5	4	135.05449516000002	5	0.05407864146366117	0.0011697997850220851			
[C7H7N2O]+	2	135.055837844	7	0.07571009804912562	0.002456579548546379			
C8H9NO	22	135.068413908	8	0.08652582634185788	0.0032754393980618393			
C7H9N3	6	135.079647288	7	0.07571009804912565	0.0024565795485463793			
C9H13N	28	135.104799416	9	0.09734155463459016	0.00421127922607951			
C4H8OS2	6	136.001656876	4	0.043262913170928924	0.09038238702201615	0.0039102053619147785	0.0020422439709493795	
C4H8O3S	2	136.019415116	4	0.04326291317092894	0.045191193511008095	0.0019551026809573905		
C6H4N2O2	5	136.027277368	6	0.06489436975639339	0.004109987269063824			
C4H8O5	3	136.03717335599998	4	0.04326291317092892	0.010274968172659561			
C5H12S2	3	136.038042384	5	0.05407864146366118	0.09038238702201629	0.004887756702393481	0.0020422439709493834	
C5H4N4O	5	136.038510748	5	0.05407864146366117	0.002054993634531913			
C4H4N6	2	136.049744128	4	0.04326291317092893				
C8H8O2	24	136.052429496	8	0.08652582634185789	0.004109987269063824			
C7H8N2O	17	136.063662876	7	0.07571009804912565	0.0024565795485463797			
C5H12O4	6	136.073558864	5	0.05407864146366118	0.008219974538127651			
C6H8N4	3	136.074896256	6	0.06489436975639341	0.0017546996775331283			
C9H12O	30	136.088815004	9	0.09734155463459016	0.004211279226079506			
C8H12N2	32	136.100048384	8	0.08652582634185789	0.003275439398061839			
[C9H14N]+	2	136.112624448	9	0.09734155463459017	0.00421127922607951			
C10H16	59	136.125200512	10	0.10815728292732232	0.005264099032599384			
C3H7NO3S	4	137.014664084	3	0.032447184878196714	0.04519119351100811	0.001466327010718044		
C7H7NS	2	137.029920224	7	0.07571009804912565	0.045191193511008115	0.003421429691675435		
C3H7NO5	2	137.032422324	3	0.032447184878196714	0.010274968172659561			
C4H3N5O	2	137.033759716	4	0.04326291317092896	0.002054993634531912			
C7H7NO2	27	137.047678464	7	0.07571009804912565	0.004109987269063824			
C6H7N3O	5	137.058911844	6	0.06489436975639341	0.0020549936345319124			
[C7H9N2O]+	2	137.071487908	7	0.07571009804912567	0.0024565795485463797			
C8H11NO	40	137.084063972	8	0.08652582634185786	0.0032754393980618385			
C7H11N3	7	137.095297352	7	0.07571009804912567	0.00245657954854638			
C9H15N	3	137.12044948	9	0.09734155463459013	0.004211279226079508			
C3H6S3	2	137.963163192	3	0.0324471848781967	0.13557358053302426	0.004398981032154129	0.006126731912848144	
C3H7O4P	3	138.008195334	3	0.03244718487819671	0.008219974538127651			
C6H6N2S	4	138.025169192	6	0.06489436975639343	0.0451911935110081	0.002932654021436086		
C7H6O3	13	138.03169405199998	7	0.07571009804912567	0.006164980903595736			
C4H10O3S	2	138.03506518	4	0.04326291317092896	0.04519119351100811	0.0019551026809573914		
C6H6N2O2	24	138.042927432	6	0.0648943697563934	0.004109987269063825			
C4H11O3P	3	138.044580842	4	0.043262913170928924	0.006164980903595736			
C8H10S	5	138.05032132	8	0.08652582634185788	0.045191193511008115	0.003910205361914783		
C5H6N4O	3	138.054160812	5	0.05407864146366117	0.002054993634531912			
C8H10O2	32	138.06807956	8	0.08652582634185786	0.004109987269063823			
C7H10N2O	28	138.07931294	7	0.07571009804912565	0.00245657954854638			
C6H10N4	3	138.09054632	6	0.06489436975639341	0.0017546996775331285			
C9H14O	27	138.104465068	9	0.0973415546345901	0.004211279226079506			
C8H14N2	2	138.115698448	8	0.08652582634185789	0.003275439398061839			
C10H18	21	138.140850576	10	0.10815728292732235	0.005264099032599385			
C5H5N3S	6	139.02041816	5	0.05407864146366117	0.04519119351100809	0.0024438783511967392		
C6H5NO3	13	139.02694301999998	6	0.06489436975639343	0.006164980903595738			
C3H9NO3S	3	139.030314148	3	0.03244718487819671	0.0451911935110081	0.0014663270107180435		
C5H5N3O2	5	139.0381764	5	0.05407864146366119	0.004109987269063824			
C3H10NO3P	2	139.03982981	3	0.03244718487819671	0.006164980903595736			
C7H9NS	6	139.045570288	7	0.07571009804912562	0.0451911935110081	0.0034214296916754345		
C7H9NO2	20	139.063328528	7	0.07571009804912565	0.004109987269063825			
C6H9N3O	9	139.074561908	6	0.06489436975639343	0.0020549936345319116			
C5H9N5	2	139.085795288	5	0.054078641463661176	0.0011697997850220847			
C8H13NO	13	139.099714036	8	0.08652582634185786	0.003275439398061839			
C7H13N3	5	139.110947416	7	0.07571009804912562	0.002456579548546379			
C9H17N	6	139.136099544	9	0.0973415546345902	0.004211279226079511			
C3H8S3	2	139.978813256	3	0.032447184878196714	0.13557358053302435	0.0043989810321541315	0.006126731912848143	
C2H5O5P	2	139.98745989	2	0.021631456585464462	0.010274968172659557			
C6H4O4	5	140.010958608	6	0.06489436975639341	0.00821997453812765			
C3H8O4S	2	140.01432973599998	3	0.03244718487819671	0.045191193511008115	0.0014663270107180433		
C5H4N2O3	3	140.02219198799997	5	0.05407864146366119	0.006164980903595738			
C3H9O4P	2	140.023845398	3	0.03244718487819671	0.008219974538127648			
C7H8OS	8	140.029585876	7	0.07571009804912565	0.045191193511008115	0.0034214296916754345		
C6H8N2S	8	140.040819256	6	0.06489436975639341	0.045191193511008095	0.002932654021436085		
C7H8O3	18	140.04734411599998	7	0.07571009804912562	0.006164980903595738			
C6H8N2O2	23	140.058577496	6	0.06489436975639339	0.004109987269063825			
C5H8N4O	2	140.069810876	5	0.054078641463661134	0.002054993634531912			
C8H12O2	32	140.083729624	8	0.08652582634185789	0.004109987269063824			
C7H12N2O	9	140.094963004	7	0.07571009804912567	0.0024565795485463823			
C9H16O	42	140.120115132	9	0.09734155463459017	0.0042112792260795085			
C8H16N2	8	140.131348512	8	0.08652582634185786	0.003275439398061839			
C10H20	20	140.15650064	10	0.10815728292732237	0.005264099032599385			
CH4NO5P	2	140.982708858	1	0.010815728292732231	0.010274968172659561			
C2H8NO4P	3	141.019094366	2	0.02163145658546446	0.008219974538127648			
C6H7NOS	6	141.024834844	6	0.0648943697563934	0.04519119351100811	0.0029326540214360862		
C5H7N3S	3	141.036068224	5	0.05407864146366116	0.045191193511008115	0.0024438783511967392		
C6H7NO3	6	141.04259308399998	6	0.06489436975639341	0.006164980903595739			
C5H7N3O2	7	141.053826464	5	0.05407864146366119	0.004109987269063825			
C10H7N	2	141.057849224	10	0.10815728292732234	0.005264099032599384			
C7H11NS	12	141.061220352	7	0.07571009804912567	0.04519119351100813	0.0034214296916754362		
C7H11NO2	6	141.078978592	7	0.07571009804912571	0.0041099872690638275			
